blockNum,timestamp,TxHash,origin,SENDER,from_token,to_token,quantity_in,quantity_out
13916273,2022-01-01T00:20:10Z,0x713540aa8d0355d869ee1ec92636a05c240ce586096a87353387ef45ca44ac1f,0x62FDe628E733ba7837b5e3D7423258E24C405EC4,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2267.589352,0.6140246474578959
13916275,2022-01-01T00:20:40Z,0x7fd7eb12fcbf2dd84007363b8bff8d8f808edc3ca7f2a5c00e9e5236adbb49c2,0xA8E8432a35B9F2E2A2B06d5BFA05cFFD321a0f69,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.1911230610518797,705.113692
13916275,2022-01-01T00:20:40Z,0xfce58618899a0dbe5086000d57c4074350f85408066137b93b2a532f35be8669,0xc97E11fcFF2e2a370c6AF376ABCdaa0045E31391,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,9.5,35045.09146
13916281,2022-01-01T00:21:49Z,0xfb7399e36ab49c7851fc30ff437979b2dc54d813df985dc6a1e3dd600aa0e478,0x0000000098eef1538e32071798a79192A994d026,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,333375.132076,90.20838867240684
13916281,2022-01-01T00:21:49Z,0xda9d0d4b79191a7ed4092b04eafbf82ef87e236e1c6a74f8dea791707f9df590,0x7204b2e3105B74398271276ABBdB5400026b545A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,1982.5,0.5360183096187966
13916283,2022-01-01T00:22:34Z,0xb53f95f0bbd3a9a1267178bfabef16481555801d5c2cadbec080749455e04c98,0x332B669A266905294bAddCa6EeA0C297544D7266,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,29.0,107129.942048
13916287,2022-01-01T00:23:02Z,0xb62d427c0b67b2c101aabd621dd524d6e1724013dea4984e97b3709f287bbe8d,0x27607dF15Aa481D31dCEEdc2572ae083809f6995,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,10000.0,2.7049026748027756
13916288,2022-01-01T00:23:18Z,0x4198d25ae9009eba609222ee74c6c1265dd1568480851eb8e499166e634e5b50,0x05A350F9369D253B225500cB300218b61bC6a97c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,16.639117743297906,61444.559915
13916289,2022-01-01T00:23:22Z,0xe738feab5982b468a474cde69f1b93b478738e67b47592360f9c01c6df793651,0xe92F359e6F05564849AFa933CE8F62b8007A1d5D,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,2569.825845,0.695321619956076
13916290,2022-01-01T00:23:31Z,0x71734ace5b6f643def3046629135197f144a5d56a78b4da51af4343a266893dc,0x99ADb7e1E316A0Dcd3F5B4C5AaC6D0bca83E29df,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,200.408664,0.054224462949893186
13916292,2022-01-01T00:23:43Z,0xeebcfca027425e2f440f3c24fca435bd443d6b78b9392a984396075031b95a20,0xAb2F4d766e1Bdd5Cbc49b2028786F4497f29e325,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,6755.598412,1.8278239975412447
13916301,2022-01-01T00:25:14Z,0x3bc51bc7af2f6fef5325d44a033fe203e32ffe16966b39e8cf3a6974cdb1adf8,0xd2F1A44aF45188cB9BE23648d42B98992cc4dEFD,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,1000.0,0.27055862767272565
13916302,2022-01-01T00:25:53Z,0xab0ea5a1274c8ec247370e1a8d6002ade4454f9da7ce0676acfbae0b10bf9271,0x76a6470dEaA0A2EcEaCbF1348A54087f74d1C40d,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.1485901914704702,548.649369
13916303,2022-01-01T00:25:56Z,0xa2be59c53484fb3e50c49dc2c84bdb17d6f462ad37ff000fcef153f417123902,0x8660fC7F741Cb63d1BCCA4D78e8ffb7A3A59F4f1,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,12.140275791017592,44820.806348
13916303,2022-01-01T00:25:56Z,0x88e004e5a7ea5f820ce61fc36bc125c79f2fddf5305a9a03d1a15ee1cdf3cd53,0xd8d9320Ba876eAc0f5BF9001aE2dC4473630EE5c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.5,5537.106094
13916307,2022-01-01T00:26:56Z,0xcc840c9c6a242ee6de8c9ec67e42538a8fdf7ac92ad4bc835de18b70920e4168,0x732F15FBac21413ee4834B01b7Cd31A0FB268764,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,1.2418689301267256,4584.113719
13916307,2022-01-01T00:26:56Z,0xb30fdad5f21dbb30e44f4cb11cb755457a61b2e45b3a6fea11b9a9f10f4f7c4e,0x15B2C6f7f25aD2F096822e54520c51c3a98D0e3d,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,11.44,42223.118729
13916308,2022-01-01T00:27:24Z,0x4043793283ec6b74e16a3364534869bff428d62588b928adb6caf7c6aae6ee00,0x6B9dFC960299166Df15aB8a85f054c69e2BE2353,0x2057CfB9fD11837D61B294D514C5bd03e5E7189A,USDC,WETH,99990.500001,27.060251364970206
13916308,2022-01-01T00:27:24Z,0xe8f7967552418879c89c65bbef84835468e8b16ed861b331e6bed4d3167c194f,0x6B006bb4a9897557c2c8dC4AfDF6eb25f6241aeE,0x1111111254fb6c44bAC0beD2854e76F90643097d,USDC,WETH,8000.0,2.164389797427559
13916311,2022-01-01T00:28:01Z,0xd001f0266651a50b0d351ba37323bff576dbb93ffcf10e8d29dfad2ce866c25e,0xAd69f5E87D3da99EA855cb94D01e4b9F2A31dfeB,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,158671.798177,42.91088184551239
13916311,2022-01-01T00:28:01Z,0xf1133eef5dd8f724b62a413497671cf88da47479077b0ba73fe35172d12d1411,0xB731D2823F8D904C80560C6F084d35473b70b071,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,35250.0,9.529435385176935
13916313,2022-01-01T00:28:21Z,0xb6818ef92386832e88f6885ac920336a4e168e5ab41a2060bed48fb489e21257,0x000000000311eFeac7499441CCcd6186c7545898,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,543802.380999,146.86759514635435
13916314,2022-01-01T00:28:26Z,0x08083be975632e59a96b9178d91e4ca3beff75594fbc97f91c3edbb9560c2fd5,0x6b56A2677Ea445f21C4ded53870248Dc8F19d17D,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,153.18124324324327,566590.703858
13916314,2022-01-01T00:28:26Z,0xb6f9c3cb6736ea28268f1198df3be7ac8edc366b27d5af099800a9e940b2a192,0x2a032565e00aCfb4A91898EFa41034a98EA93a74,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.7467813758636836,10150.0
13916318,2022-01-01T00:29:32Z,0xcaa68e49024e55a86dc1b7022689422359791332ec2b60ed97f674f4202b29d4,0x4fB37c8fe3e269919b07ff5fafCbc4D7Cc018818,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,0.0805,297.461032
13916318,2022-01-01T00:29:32Z,0x9d77ca7c87a26b029ca0a7d1971bf5f64da2772e790bb4b6744e2991132b3867,0xBD3fD7b44CA24741Db067ace1decEe9B164e31CA,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,1000.0,0.27035280226787534
13916318,2022-01-01T00:29:32Z,0xc538228b6ab27506575ebdbc11247563b7f1abe4fc9ae752eba1de81ffcd976f,0x2Bd9Fa21c5b57651CA1E1E7134426526eB60cb10,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.16237390401853552,600.0
13916319,2022-01-01T00:29:59Z,0xbf61dc5d56cc4c40e723fb461aa2ee4f2c97169dccffbe0015f6962ce0becd34,0x53D8a6a3368FFe7B844782D8A037012497110D81,0xe0a9efE32985cC306255b395a1bd06D21ccEAd42,USDC,WETH,340799.183971,92.08274329656578
13916326,2022-01-01T00:31:53Z,0x90980ae59eedfc9547aae7bebb14d395a3c9f5db7c0e3b1992b63f4513352dc3,0x408e92fc105698A76d05c67787A5D5D4CAc19869,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,296082.355311,79.91572846905967
13916326,2022-01-01T00:31:53Z,0xe10b3087acb0d68dd2601cea00ac617c74791f8dfa1ddefefaee4c950ce82dcc,0xb1584a8B7A32FE4573FaF3Bc8013Dbb3D9ae16A5,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,7.1865625,26610.951858
13916327,2022-01-01T00:32:00Z,0xba69f9e143734645f6e59d2351ff4c54fe85b4308251b29a8079aece032decd9,0xbB2aaC8061Dd8C031132BD7aD708ce68590f7E43,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,80.2068292682927,296837.221053
13916328,2022-01-01T00:32:04Z,0x84e535d5495708ac39f1abe64523a2934ec48b934ad33d119db2dca579892593,0x980091040e88FB8edDB3632De86D66802a20cf76,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,77.15146341463415,285253.26943
13916329,2022-01-01T00:32:22Z,0x1c4af0a7b382a013fb2be8180e0c17e97d35e351e2f19f7603e4fa22dd7a1b6b,0x8660fC7F741Cb63d1BCCA4D78e8ffb7A3A59F4f1,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,45000.0,12.163788660440114
13916329,2022-01-01T00:32:22Z,0xb7738e5cf2a892366ddb49e2f7871e997e6fb40c6f57eda1dbc95870ea521479,0xBd8756f58eD396567cA204132d1FED15470173b3,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,4.183698066782942,15462.918415
13916330,2022-01-01T00:32:23Z,0x7152b765d0ff466e99e8df8f7c7a9b7757ee8063b70657df11064fe47decd5f9,0x1A576cfF160aF44DC87ad56824228d221A224070,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,5.443990530402979,20119.728281
13916331,2022-01-01T00:32:39Z,0x17e8287b698b684dfc074d5def3a0aa79b9d0dcbc66b5b2681dfa0cb7ccf1be5,0x872dAa156D3bD4374b999e89C1fCBeEb9b654043,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,280000.0,75.65321211662791
13916331,2022-01-01T00:32:39Z,0x222d620c15fcdd3798fb37d4c3affcb9f40df13fd78de709648b78ce3b4673dd,0xB5893a338CE1E5304732D223C703A65125765be2,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.5,1849.559298
13916337,2022-01-01T00:33:33Z,0x1a8926637b47d8115283dd1c2a87383d92bfd36728d981a03c3673b2c2d35539,0xC5119DB28aDde44A8e1453E733381025a2910f7d,0x2057CfB9fD11837D61B294D514C5bd03e5E7189A,WETH,USDC,7.028968405593995,25999.791048
13916338,2022-01-01T00:34:14Z,0xd0c97927ae38a01d804d732a28bd2f1c15d9eb28d8578dcd7bccff0dd772ba67,0x1a026895485684985438C67316FE6A7671e66D47,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,21.046967723131925,77838.286527
13916342,2022-01-01T00:34:38Z,0xc4098f114b0afdf0c35b8544f47b4c9f070b06bc1f94cd01a885b5b288300e9c,0xA1c4F63304E0612EE37B5D509876817C513AFc97,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,5.337061287012308,19734.92929
13916343,2022-01-01T00:35:01Z,0x64b378e334238646bdd29483778f62021a43482c0661b146d99394e9df86d9bc,0xa4A6535ec7E3a7a9B8C9F4900CBb9bCBEd41F2ce,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,6.761529918318475,25000.3
13916343,2022-01-01T00:35:01Z,0x52aa68eeb99657e7f74349821410e256dd6590238ef054d90171daee4e7af513,0x8CbF3825EE995403291D27DFfDe238C636C469b0,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,6.170428462626025,22812.880828
13916348,2022-01-01T00:35:55Z,0xbd70cba58a3c5465110c2fe746b738ca16131cf7fed8983c238c9b19f8153c5f,0x000000470fB730dA7103dee1f5ec3FA3cA7929Ef,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,358766.212939,96.88781419336024
13916362,2022-01-01T00:38:50Z,0x7a24fe45c9391810fe04a7162d85a7961d8b2dba5185bce86ed6d5576582c9fd,0x2bb8731B0b580DdE640589F927A5B068CdF0eea0,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,0.6693025595031461,2477.343991
13916362,2022-01-01T00:38:50Z,0x6fe4776ee647d768a32d61e85e517138c578cde1ee1f6f1750fcb701b2af32aa,0xB7eFABE3CcF1Fe30d31FAEbBe327971EeD33C74A,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.2458190308073465,4611.197285
13916362,2022-01-01T00:38:50Z,0xd99d01fa2eda14bb60ec3ccd7693f71b2e56ec31edd05d3d36d422d51fc78f2a,0xc97a22601a1a96a14e443F7904F5Eb0c907Aa241,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,1356.010617,0.3659925793731352
13916363,2022-01-01T00:39:13Z,0xeacc13314938288fbeaaffc2cf06f64a4665c27c3529d6fafa439ed41d9ea2b0,0xC1599a358147A2B2cF85f0A4C09df495B3d7E0E4,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,30000.0,8.096698293241998
13916363,2022-01-01T00:39:13Z,0x540684de4f2f4bf42c103af5ef3b01f82c8f821e5682a79c7b28126e47bf5d77,0x29151005083afC6746dCeCAFb637974f248A3d74,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,524405.942547,141.4023988253406
13916363,2022-01-01T00:39:13Z,0xe9daf560c82d22e7a6f1ee3a80f1cefca257001a03ae5b8536c8a273b6f9ac72,0xb0FE3d791038f52F369f4ce9EaC43A883900F89D,0xEef86c2E49E11345F1a693675dF9a38f7d880C8F,WETH,USDC,19.16457383952542,71055.981946
13916363,2022-01-01T00:39:13Z,0xa29db7a80ccef44747aeff541e6ce83cf119d8972b34e7eef410dee69d41f4ad,0xd933bA95a1A3743AD926922ce6447A20924EaB70,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,3.64,13494.047369
13916365,2022-01-01T00:39:45Z,0xed30db30275a2bf6b10844af00221c718261bd9c29e604509d0f51b38f9eaea7,0x408e92fc105698A76d05c67787A5D5D4CAc19869,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,250000.0,67.34340466382224
13916365,2022-01-01T00:39:45Z,0x0adc652b14af052105bdd1f3fce112b009f8bd0e086457259aab8ef7f81ad5b7,0xF8251c62C1Bd7AfB71d0441C00aFEA03A3DdF9B6,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,50.6,187674.698107
13916371,2022-01-01T00:40:58Z,0x0cd7d1c6fba3611b65d7ecf8be1fe39acb42ecb6b49ef3ed3da48fc9d7a40749,0xd64e141e9E5808B7475F135f0c6796A8Ff8d8d92,0x220bdA5c8994804Ac96ebe4DF184d25e5c2196D4,USDC,WETH,133911.396218,36.07170782055263
13916372,2022-01-01T00:41:02Z,0x19700d9fbb25c4f387449d4d4b123d395a06e530ab76f51960be5fa161a204fb,0xb3fD939BC0856BAF612bfb51FE0ee03B51e7770b,0x911605012f87A3017322c81fCB4C90ADA7C09116,WETH,USDC,4.584629337969784,17006.100269
13916374,2022-01-01T00:41:52Z,0xd75e1981185e7a6d5ca90bf667049f5312390c67c2ab6e4fc10686adb8ab415f,0x8e5cdd1fAeBEAe48b2b2b05d874de75AE7ad720f,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.7820682109724886,10319.259942
13916378,2022-01-01T00:42:17Z,0xc76e406c603c752ff35a4bcaa04ea9a254219ed49f6d31c43babe22e3e0b3ad9,0xD134055825EFb32523e51eEA32fEa3b73A51c477,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2529.18206,0.6811935635193299
13916381,2022-01-01T00:43:37Z,0x9f2d7f884b8175fd3866a84d5d9fa211c8a8aff1234e02e911ed377447e26c83,0x30651fDe209BdCDfa6bfB67058A4eE0DDeF7Aa64,0x51399B32CD0186bB32230e24167489f3B2F47870,USDC,WETH,306618.4,82.54022317264038
13916381,2022-01-01T00:43:37Z,0xd76dff83e32ea62dcd49998c66249e68f645070353fe9faeb018c75988b41c34,0x07A75Ba044cDAaa624aAbAD27CB95C42510AF4B5,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,185890.459798,50.0
13916382,2022-01-01T00:43:57Z,0x6b99dfe1ea4f3d489e2e5d2ec7eb0d36c0b7f0dacbc322d8434b7568220526d8,0xE088776dEABB472fFD2843E330e79c880A5f979e,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,WETH,USDC,9.51213311,35337.735158
13916383,2022-01-01T00:44:09Z,0xd8b1016472ad3c0333e7a3387c37a884634364561681130e2d3067a82d34f984,0xb691Ce1DEf24A1cB0D7AAFFD6340aea33F886503,0xEef86c2E49E11345F1a693675dF9a38f7d880C8F,WETH,USDC,10.990008264282169,40822.923226
13916383,2022-01-01T00:44:09Z,0x694cf08002b2031f67f3c1fa56dd93a61fe052a233da1f631cd98eddc98aaa10,0x0b9B71c322C259e384b3117a4c638804a396c074,0x54a9F36E4cB2D0Ff596F87e6eCC1e566C97c4878,WETH,USDC,68.69100107714313,255031.119525
13916383,2022-01-01T00:44:09Z,0xc6a33dd941c39bff771a5c0dd665423e97ca785fc8e404faf83670b59a094dc8,0x787dCC99E3eD2E10Fd778730eB680F29c2F7efb1,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,0.614575,2280.776688
13916384,2022-01-01T00:44:18Z,0x215b6dbc6f58f523fd2dd32b1d53cce1ae81d2b4074d3e2132226e4ca2d81241,0xF8251c62C1Bd7AfB71d0441C00aFEA03A3DdF9B6,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,40.0,148389.478855
13916389,2022-01-01T00:45:10Z,0x3c3b69431f3ec882f8f88cf5a1cb4bae063efd90542fe6b16046058afe935ad7,0xdb54C90659cA176D58291B993caF49042E86C5B1,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,2.88564589548311,10700.677594
13916389,2022-01-01T00:45:10Z,0x6d6ffa557572c342709f7c2a75829d4ab5996232a02be10aad4aca2cda7c76af,0xD4cE6e4B8002ffB938399ef4E123960279cE407F,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.0715642019118357,7681.506985
13916391,2022-01-01T00:45:28Z,0x5f5aaaef8fb9e402dc82f8fcb7603cc2947b9b8b36a09d63d51400807b71a118,0x4970197593EF5aed9D2C33409b953F5f9bb22563,0x00000000008C4FB1c916E0C88fd4cc402D935e7D,USDC,WETH,1064006.79552,285.9012635319362
13916391,2022-01-01T00:45:28Z,0x341e234c50b271c5f0c952d8897903d2ba1fa61d4b2dbb3b49b3a02472123553,0x07A75Ba044cDAaa624aAbAD27CB95C42510AF4B5,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,373471.088186,100.0
13916391,2022-01-01T00:45:28Z,0x78bedfda1f695cbf01d1b331defd10b9df803188501f20d6436bdc7067cbb834,0x4970197593EF5aed9D2C33409b953F5f9bb22563,0x00000000008C4FB1c916E0C88fd4cc402D935e7D,WETH,USDC,285.9012635319362,1064893.950506
13916392,2022-01-01T00:45:48Z,0x24eb74a032b3ec67abdb3d377d49c69469573ce727a0118a7d2e655455c35448,0x720723842a049C8971624c1363B1E1Ce312694AC,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,44990.583411,12.097148690721424
13916393,2022-01-01T00:45:50Z,0xbad8ae54a4ab1f2e51df99dcd1e4acc5143a2f47ddcb2fce6e8fca9130bc6f84,0x346C802df3404BEC2f265603db28B815321251Ee,0x4d638adb8c07A78655E9Ae88641c4202774e6584,WETH,USDC,7.344652,27289.446035
13916394,2022-01-01T00:46:01Z,0x5867a5ea5441602049cf1d3e7147dbd68b33ee26638664ff0079dd2000f31bf9,0x8410BDf29F5aC6682BC5eF31e5C1Cb70e9F413ba,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,1.4227060419791377,5285.707461
13916398,2022-01-01T00:46:25Z,0x9ceb91eae88e86ab8e373b9095f0acc49ba2476f5d26290c1827b0891dd2c03d,0x9E98c83b146DdD85195d9AF12FEe8201DC1950fF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,7500.0,2.0166777206124764
13916399,2022-01-01T00:46:51Z,0x275a1c8868c2f8b3ce1360656aa9fde66f689f9a5508da4622752eb7606e4a72,0xF4387e0a983855a850402a3179eC5a3720089D92,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,9.1,33806.72007
13916400,2022-01-01T00:47:06Z,0xdce2d4d3266789f71f87c02638e8efd1c82c27b4c3e2ad67dd67efb47ae6c2dd,0xC1281CB50e5219FEa5e71B751d2Ab178dCf390D0,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.38,1411.584255
13916405,2022-01-01T00:47:44Z,0xb9d7851fd46eaea9ffbfcec8b4ddd55e9302d0c414694d3bd53012094f323d88,0x02EC5d07150c9A9Ee740E828D8682D1aaa8d8731,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,2.9136515928025504,10822.995416
13916406,2022-01-01T00:48:01Z,0x066f0978f1ccba1a1f10216c2dd351dbbb914863b54ba9a2fa5c35244119e416,0x305bF59bbD7a89cA9CE4d460B0EFb54266d9E6C3,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,300000.0,80.62408684867849
13916406,2022-01-01T00:48:01Z,0x3c25494c4a19e2ecbda1055c883dfacd3bec9e0e42b09ba716e7be60b52c7061,0xC4A675c5041e9687768CE154554D6cdDd2540712,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,110700.295006,29.72031232192206
13916406,2022-01-01T00:48:01Z,0x9ffb0c602d9e293cdf86834aa31cde9745033802978ee207008f806aca1cd169,0x6CF6aEff4e60ca1185F5713bffF7E5a8957755ee,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.2,744.403276
13916407,2022-01-01T00:48:07Z,0x8883097dd641b3103a76ec70cc85cad05baec4a32b2b35e38a56d533165ef38b,0x6eb99370E21e2B5a6CcD6541eC4DBf6C8CBe9ed1,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,10.0,37216.692657
13916408,2022-01-01T00:48:33Z,0x6c3949e4a6e1e9881d38560ef56c535a060a36fab6885e6f6ddfde8c24846f3a,0x1c3ff92523C0656a32f31507ccEb20857Cc80429,0x7Cf09D7A9A74f746EDcb06949B9d64bCd9D1604f,WETH,USDC,17.32587324715303,64465.062182
13916408,2022-01-01T00:48:33Z,0xab671139ca08d60eb21cc9ea6695cd2860da8a53b194ce94eb038de19135dc7e,0x65b6681Fb1803b3FEBB8CFAa9f51A5B7057264F3,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,0.06341859655449769,235.92657
13916409,2022-01-01T00:48:59Z,0xb6511062887936da9bd788168540706f930b9d4ee23524e13702b50f7440c22f,0x5D981f1fe758721741e6a26CC05c10458ed10A30,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,268566.078364,72.07267173283493
